1E-3	0.34391
0.002	0.55521
0.003	1.0563
0.004	0.97923
0.005	1.38473
0.006	1.52278
0.007	1.76042
0.008	1.96653
0.009	2.12463
0.01	2.56168
0.011	2.32137
0.012	2.47921
0.013	3.02567
0.014	2.90745
0.015	3.13703
0.016	3.4461
0.017	3.21917
0.018	3.41658
0.019	3.46079
0.02	3.64485
0.021	3.49143
0.022	3.76505
0.023	3.82044
0.024	3.96682
0.025	3.78539
0.026	4.06655
0.027	4.0288
0.028	3.86954
0.029	4.17845
0.03	4.03827
0.031	4.26468
0.032	3.93353
0.033	4.0999
0.034	4.02283
0.035	4.24265
0.036	4.41507
0.037	4.26201
0.038	4.19291
0.039	4.00358
0.04	4.07897
0.041	3.99777
0.042	4.12686
0.043	4.18332
0.044	4.22089
0.045	4.18232
0.046	3.96459
0.047	3.87041
0.048	4.13135
0.049	3.74754
0.05	3.90509
0.051	3.72507
0.052	3.63108
0.053	3.49716
0.054	3.36457
0.055	3.48058
0.056	3.38849
0.057	3.34831
0.058	3.19094
0.059	3.55074
0.06	3.28588
0.061	3.19216
0.062	2.96482
0.063	2.92033
0.064	2.79861
0.065	3.08803
0.066	3.10087
0.067	2.93939
0.068	2.65003
0.069	2.68828
0.07	2.46596
0.071	2.70485
0.072	2.37245
0.073	2.59517
0.074	2.14932
0.075	2.51752
0.076	2.47803
0.077	2.34114
0.078	2.21628
0.079	1.87252
0.08	2.01065
0.081	2.12977
0.082	1.95813
0.083	1.99275
0.084	1.90798
0.085	1.72366
0.086	1.42072
0.087	1.61575
0.088	1.76219
0.089	1.23855
0.09	1.38445
0.091	1.39887
0.092	1.46022
0.093	1.08256
0.094	1.30475
0.095	1.13774
0.096	1.09224
0.097	1.06493
0.098	0.85345
0.099	0.88173
0.1	1.12046
0.101	1.1194
0.102	0.79074
0.103	0.65181
0.104	0.7957
0.105	0.58149
0.106	0.50235
0.107	0.65725
0.108	0.71842
0.109	0.38825
0.11	0.63373
0.111	0.5169
0.112	0.55498
0.113	0.50813
0.114	0.46815
0.115	0.44979
0.116	0.40705
0.117	0.41919
0.118	0.38701
0.119	0.20901
0.12	0.16365
0.121	0.07369
0.122	0.45465
0.123	0.08222
0.124	0.39008
0.125	0.29526
0.126	-0.08233
0.127	0.24849
0.128	-0.11674
0.129	0.27618
0.13	-0.02425
0.131	0.14532
0.132	0.21514
0.133	-0.14364
0.134	0.09573
0.135	0.09774
0.136	0.19344
0.137	-0.04307
0.138	-0.0758
0.139	-0.06329
0.14	-0.00698
0.141	-0.06379
0.142	-0.09326
0.143	0.12235
0.144	-0.2032
0.145	-0.12319
0.146	-0.29798
0.147	-0.09267
0.148	-0.24221
0.149	-0.06468
0.15	-0.0685
0.151	-0.20007
0.152	0.04327
0.153	-0.2722
0.154	-0.03844
0.155	-0.20816
0.156	-0.27723
0.157	0.14133
0.158	0.01095
0.159	0.09805
0.16	-0.13246
0.161	-0.17043
0.162	0.11434
0.163	-0.15246
0.164	-0.13086
0.165	-0.26807
0.166	0.13148
0.167	-0.17878
0.168	0.05231
0.169	-0.30992
0.17	-0.15228
0.171	-0.26189
0.172	-0.21763
0.173	-0.08338
0.174	-0.27338
0.175	0.14282
0.176	-0.27455
0.177	0.14308
0.178	0.17765
0.179	-0.07642
0.18	0.09795
0.181	0.07027
0.182	-0.14017
0.183	-0.1052
0.184	0.08011
0.185	0.09372
0.186	-0.16317
0.187	0.17582
0.188	0.11933
0.189	-0.11904
0.19	0.25948
0.191	-0.15182
0.192	-0.03013
0.193	0.10909
0.194	-0.05942
0.195	0.17999
0.196	0.11617
0.197	-0.02937
0.198	-0.05482
0.199	0.0787
0.2	0.07246
0.201	0.26003
0.202	0.15837
0.203	0.1715
0.204	0.2172
0.205	-0.0291
0.206	0.33098
0.207	0.36407
0.208	0.11246
0.209	0.03573
0.21	0.0372
0.211	0.38558
0.212	-0.00545
0.213	0.18663
0.214	0.35659
0.215	0.02324
0.216	0.07684
0.217	0.39387
0.218	0.18161
0.219	-0.04361
0.22	0.03769
0.221	0.19876
0.222	0.26034
0.223	0.33033
0.224	-0.03723
0.225	0.03883
0.226	0.45
0.227	0.06679
0.228	0.04565
0.229	0.10669
0.23	0.22476
0.231	0.09731
0.232	0.11315
0.233	0.28347
0.234	-0.01043
0.235	0.26625
0.236	0.0389
0.237	0.19915
0.238	0.11979
0.239	0.23406
0.24	0.12354
