1,3800,5000,14500,250
20,200,1000,0
  -2.56     2.81
  -2.32     2.56
  -1.95     3.30
  -1.83     2.93
  -1.83     3.17
  -1.59     3.17
  -1.59     3.05
  -1.46     2.81
  -1.83     3.42
  -1.34     3.05
  -1.10     3.42
  -1.34     3.42
  -1.46     4.52
  -0.98     4.64
  -1.22     5.49
  -0.61     5.86
  -0.37     6.59
   0.98     7.08
   2.56     7.45
   3.78     7.32
   5.62     6.10
   5.98     5.49
   6.84     5.25
   7.93     4.52
   8.18     4.03
  10.01     1.71
   9.40     0.00
   8.91    -1.22
   7.81    -1.71
   7.45    -1.95
   7.08    -2.81
   6.84    -3.42
   6.10    -4.88
   5.00    -4.76
   4.27    -5.13
   3.66    -5.25
   3.17    -4.88
   3.05    -4.88
   2.56    -5.13
   2.69    -5.13
   2.08    -5.00
   1.83    -4.15
   2.08    -5.00
   1.83    -5.25
   1.59    -4.88
   1.10    -4.76
   1.10    -5.25
   0.98    -5.13
   0.73    -4.88
   0.85    -5.74
   1.10    -5.25
   0.61    -5.74
  -0.37    -5.62
   0.49    -6.47
  -0.12    -6.35
   0.37    -6.84
  -0.24    -7.20
  -0.98    -8.42
  -1.95    -9.16
  -3.05    -9.64
  -5.13   -10.13
  -7.32    -9.77
  -9.03    -8.67
 -10.62    -7.08
 -10.86    -5.74
 -11.60    -3.66
 -11.72    -2.69
 -12.45    -1.22
 -11.96     1.10
 -11.35     2.56
  -9.52     3.91
  -8.42     4.15
  -7.45     4.52
  -6.71     4.76
  -6.23     4.88
  -5.13     5.25
  -5.13     5.00
  -3.91     5.13
  -3.30     4.88
  -3.05     4.64
  -2.93     4.64
  -2.56     4.39
  -2.69     4.39
  -2.32     4.64
  -2.44     4.39
  -2.20     4.15
  -2.20     4.39
  -1.95     4.64
  -1.59     4.64
  -1.95     5.13
  -1.59     4.76
  -1.46     5.49
  -1.46     5.25
  -1.71     6.23
  -0.61     5.98
  -1.34     7.08
  -0.37     6.71
   0.00     7.57
   0.73     8.54
   1.22     9.28
   2.81     9.77
   4.15    10.86
   6.59    10.25
   8.79    10.25
  10.99     8.06
  12.33     6.59
  12.94     4.52
  13.43     2.56
  13.67     0.73
  13.55    -1.46
  12.94    -3.78
  11.60    -5.25
   9.52    -5.98
   7.57    -6.71
   6.23    -6.59
   5.37    -5.98
   5.49    -6.10
   4.52    -5.98
   4.52    -5.25
   4.27    -5.49
   4.03    -5.00
   3.78    -5.74
   3.91    -5.74
   3.42    -6.10
   3.54    -6.35
   3.05    -6.35
   2.93    -6.47
   2.44    -6.35
   2.44    -6.23
   1.95    -6.84
   2.08    -6.96
   2.20    -6.96
   2.08    -7.20
   1.71    -7.20
   1.95    -8.54
   1.59    -8.54
   1.10    -9.16
   1.34   -10.01
   0.24   -10.50
  -0.37   -11.60
  -1.34   -12.57
  -2.69   -13.79
  -4.39   -14.16
  -6.47   -14.65
 -10.01   -15.01
 -13.06   -13.55
 -15.50   -11.35
 -17.58    -8.67
 -17.82    -5.49
 -17.82    -2.81
 -17.09    -1.22
 -15.99     0.98
 -15.63     3.17
 -14.16     5.37
 -11.72     6.23
 -10.13     5.98
  -8.54     5.86
  -7.57     5.74
  -7.57     5.37
  -7.32     5.25
  -6.96     5.25
  -7.08     5.13
  -6.96     5.62
  -7.08     5.25
  -7.57     5.86
  -7.08     6.71
  -6.96     6.84
  -6.10     7.69
  -5.74     7.93
  -5.49     8.18
  -5.25     8.30
  -5.25     8.54
  -5.13     9.28
  -4.52     9.89
  -4.27    10.13
  -4.15    11.47
  -2.69    12.21
  -2.69    13.18
  -1.95    13.67
  -0.85    14.53
   0.00    15.14
   1.71    15.87
   2.93    16.97
   5.00    17.82
   7.32    18.43
  10.25    18.80
  13.79    18.55
  17.46    17.46
  21.24    14.89
  24.29    10.50
  25.27     5.98
  24.41     1.83
  23.56    -1.71
  21.61    -4.27
  20.39    -6.35
  18.19    -8.42
  15.63    -8.79
  13.92    -9.77
  11.96    -8.79
  11.72    -8.79
  10.38    -7.93
  11.47    -8.79
  10.62    -8.91
  10.74    -9.40
