Time	Signal
1	1.65113952677199
1.04904904904905	3.1406873728375
1.0980980980981	4.32283326159676
1.14714714714715	5.08185412246438
1.1961961961962	5.34344223005768
1.24524524524524	5.08197967561251
1.29429429429429	4.32304705164736
1.34334334334334	3.14092070270975
1.39239239239239	1.65130341762171
1.44144144144144	6.54406377946719E-16
1.49049049049049	-1.6513539131444
1.53953953953954	-3.14111296261433
1.58858858858859	-4.32344454919315
1.63763763763764	-5.08260396045629
1.68668668668669	-5.34426483634227
1.73573573573573	-5.08279585755077
1.78478478478478	-4.32377129521287
1.83383383383383	-3.14146954774522
1.88288288288288	-1.65160435433427
1.93193193193193	-1.30906149195709E-15
1.98098098098098	1.65168115718397
2.03003003003003	3.14176195988296
2.07907907907908	4.32437581637334
2.12812812812813	5.08374519026422
2.17717717717717	5.34551559799805
2.22622622622622	5.08403564233958
2.27527527527527	4.32487035337279
2.32432432432432	3.14230162258996
2.37337337337337	1.6520601438848
2.42242242242242	1.96415677916353E-15
2.47147147147147	-1.65217582512293
2.52052052052052	-3.1427420390846
2.56956956956957	-4.32578079203826
2.61861861861862	-5.08546525077276
2.66766766766766	-5.34739890536133
2.71671671671671	-5.08590059962506
2.76576576576576	-4.32652200752266
2.81481481481481	-3.14355083587521
2.86386386386386	-1.65274376306736
2.91291291291291	-2.62000357767197E-15
2.96196196196196	1.65291630748743
3.01101101101101	3.14420771359056
3.06006006006006	4.32787983088237
3.1091091091091	5.0880325152951
3.15815815815815	5.35020707427262
3.2072072072072	5.08867868729551
3.25625625625625	4.32897994658668
3.3053053053053	3.14540805625251
3.35435435435435	1.6537591132195
3.4034034034034	3.27709639717751E-15
3.45245245245245	-1.65401396166098
3.5015015015015	-3.14637822868182
3.55055055055055	-4.33098524924437
3.59959959959959	-5.09182692766105
3.64864864864864	-5.35435347529184
3.69769769769769	-5.09277665084066
3.74674674674674	-4.33260210319238
3.79579579579579	-3.14814227601691
3.84484484484484	-1.65525245625721
3.89389389389389	-3.93620413408413E-15
3.94294294294294	1.6556251877991
3.99199199199199	3.14956115973386
4.04104104104103	4.33553468869435
4.09009009009008	5.09738028405326
4.13913913913913	5.36041602707686
4.18818818818818	5.0987624933026
4.23723723723723	4.3378877402815
4.28628628628628	3.1521282673853
4.33533533533533	1.65742733588821
4.38438438438438	4.5984991003446E-15
4.43343343343343	-1.65796713570543
4.48248248248248	-3.15418305755755
4.53153153153153	-4.34213437454931
4.58058058058058	-5.10542837864992
4.62962962962963	-5.36919340962419
4.67867867867868	-5.10742027781901
4.72772772772773	-4.34552523002459
4.77677677677678	-3.15788215461086
4.82582582582582	-1.66056373840418
4.87487487487487	-5.26573614557718E-15
4.92392392392392	1.66133780850251
4.97297297297297	3.16082860749871
5.02202202202202	4.35161430059262
5.07107107107107	5.11697741469232
5.12012012012012	5.38177653568954
5.16916916916917	5.11981968799956
5.21821821821822	4.35645259639644
5.26726726726727	3.16610641202315
5.31631631631632	1.66504228917794
5.36536536536537	5.9404966963158E-15
5.41441441441442	-1.66614136211992
5.46346346346347	-3.17028982332022
5.51251251251252	-4.36509743363421
5.56156156156157	-5.13338714049139
5.61061061061061	-5.39963786265731
5.65965965965966	-5.13740279638765
5.70870870870871	-4.37193289916361
5.75775775775776	-3.17774579147228
5.80680680680681	-1.67137427136064
5.85585585585586	-6.62651500215168E-15
5.90490490490491	1.67291937695374
5.95395395395396	3.18362674066707
6.00300300300301	4.38408493546655
6.05205205205206	5.15647303416992
6.10110110110111	5.42474095965193
6.15015015015016	5.16209030761271
6.19919919919921	4.39364635939476
6.24824824824826	3.19405553751954
6.29729729729731	1.68023816825101
6.34634634634636	-1.20004561019592E-14
6.39539539539541	-1.68238877476823
6.44444444444445	-3.20224086030338
6.4934934934935	-4.41055907866254
6.54254254254255	-5.18862945235348
6.5915915915916	-5.45967228146153
6.64064064064065	-5.19640906944856
6.6896896896897	-4.42380069523509
6.73873873873875	-3.21668291393043
6.7877877877878	-1.69252324327646
6.83683683683685	-8.05571501865627E-15
6.8858858858859	1.69548684247202
6.93493493493495	3.22796216557874
6.983983983984	4.44710491353763
7.03303303303305	5.23297489034615
7.0820820820821	5.50779625084635
7.13113113113115	5.24364179501558
7.1801801801802	4.46526037755414
7.22922922922924	3.24776248673161
7.27827827827829	1.70938035316205
7.32732732732734	2.84919406117533E-14
7.37637637637639	-1.71342347655666
7.42542542542544	-3.26314984815803
7.47447447447449	-4.49705075301229
7.52352352352354	-5.29351928867617
7.57257257257259	-5.57343342432168
7.62162162162164	-5.30799862815293
7.67067067067069	-4.52169435683974
7.71971971971974	-3.29002473601881
7.76876876876879	-1.73227971404176
7.81781781781784	-9.62573855802345E-15
7.86686686686689	1.7377402518995
7.91591591591594	3.31080587264457
7.96496496496499	4.56462611491664
8.01401401401403	5.37535158835461
8.06306306306308	5.66205963666874
8.11211211211213	5.39480834038639
8.16116116116118	4.5977401966325
8.21021021021023	3.34691635955505
8.25925925925928	1.76307468606316
8.30830830830833	3.08128722754244E-14
8.35735735735738	-1.77037522708261
8.40640640640643	-3.37469915956569
8.45545545545548	-4.65513385218249
8.50450450450453	-5.48484343470796
8.55355355355358	-5.78052153714919
8.60260260260263	-5.51072452877789
8.65165165165168	-4.69918044131496
8.70070070070073	-3.42272906400065
8.74974974974977	-1.80406979920894
8.79879879879882	-1.14691937605606E-14
8.84784784784787	1.81373151793572
8.89689689689692	3.45949645597013
8.94594594594597	4.77513079887238
8.99499499499502	5.62986204866502
9.04404404404407	5.93726084208157
9.09309309309312	5.66393919116001
9.14214214214217	4.83312445348869
9.19119119119122	3.52273172245477
9.24024024024027	1.85809021776783
9.28928928928932	-8.87400341105019E-15
9.33833833833837	-1.87074661183442
9.38738738738742	-3.57089391689914
9.43643643643647	-4.93260840178397
9.48548548548552	-5.81998187597963
9.53453453453456	-6.1425359951162
9.58358358358361	-5.86439255402742
9.63263263263266	-5.00818594017125
9.68168168168171	-3.65329855931018
9.73073073073076	-1.92854866162463
9.77977977977981	-1.38145762431848E-14
9.82882882882886	1.9449581909975
9.87787787787791	3.7157411082501
9.92692692692696	5.13716159549279
9.97597597597601	6.06668081750012
10.0250250250251	6.40862589233706
10.0740740740741	6.12396416450409
10.1231231231232	5.23464307924451
10.1721721721722	3.82202360644646
10.2212212212213	2.01950452548596
10.2702702702703	-8.05322905804044E-15
10.3193193193194	-2.04056094589852
10.3683683683684	-3.90214668636026
10.4174174174175	-5.40013079243795
10.4664664664665	-6.38350285771249
10.5155155155156	-6.74999613632668
10.5645645645646	-6.45662627145505
10.6136136136137	-5.52456477070994
10.6626626626627	-4.03780921923448
10.7117117117118	-2.13570865008875
10.7607607607608	-1.70319657372161E-14
10.8098098098098	2.16244758427046
10.8588588588589	4.13955259770276
10.9079079079079	5.73469856324895
10.956956956957	6.78616506517208
11.006006006006	7.18340427951043
11.0550550550551	6.87853675300759
11.1041041041041	5.89188337003042
11.1531531531532	4.31091416991284
11.2022022022022	2.28262602293587
11.2512512512513	-7.29942329649779E-15
11.3003003003003	-2.31622610402309
11.3493493493494	-4.43876152096164
11.3983983983984	-6.15591972483973
11.4474474474475	-7.29258365669199
11.4964964964965	-7.7279171534316
11.5455455455456	-7.40804573655602
11.5945945945946	-6.35239169345257
11.6436436436437	-4.65294503133917
11.6926926926927	-2.46642777106425
11.7417417417418	3.55038802862766E-14
11.7907907907908	2.50820455597444
11.8398398398399	4.81190074550648
11.8888888888889	6.68066155709543
11.937937937938	7.92279160095904
11.986986986987	8.40481119407039
12.0360360360361	8.06558812012258
12.0850850850851	6.92364056320887
12.1341341341342	5.07677355330921
12.1831831831832	2.69394332872971
12.2322322322323	-6.90063699506804E-14
12.2812812812813	-2.74533415183012
12.3303303303304	-5.27230508474526
12.3793793793794	-7.32743020434256
12.4284284284285	-8.69871964391509
12.4774774774775	-9.23732625310172
12.5265265265266	-8.87343400364173
12.5755755755756	-7.62471316447494
12.6246246246247	-5.59636286666674
12.6736736736737	-2.97256380304936
12.7227227227228	-2.85665634310179E-14
12.7717717717718	3.03510185879114
12.8208208208209	5.83430211038329
12.8698698698699	8.11606046635589
12.918918918919	9.64381423141058
12.967967967968	10.2502453209947
13.0170170170171	9.8552711331066
13.0660660660661	8.47585448704733
13.1151151151152	6.22648696676471
13.1641641641642	3.3100884973453
13.2132132132133	1.48616474536182E-13
13.2622622622623	-3.38536473715868
13.3113113113114	-6.51288528804802
13.3603603603604	-9.0672495841152
13.4094094094095	-10.7824700911182
13.4584584584585	-11.4692774028129
13.5075075075076	-11.0355983362656
13.5565565565566	-9.49793852738035
13.6056056056057	-6.98233131393818
13.6546546546547	-3.71450843160495
13.7037037037038	-1.25162094994343E-13
13.7527527527528	3.8041203586893
13.8018018018019	7.3232647478926
13.8508508508509	10.201921610905
13.8998998999	12.1392625901498
13.948948948949	12.9202288568687
13.9979979979981	12.4389169242317
14.0470470470471	10.7117630024676
14.0960960960962	7.87896772939993
14.1451451451452	4.19372361253813
14.1941941941943	9.42482508349698E-14
14.2432432432433	-4.29921076724841
14.2922922922924	-8.28029156585849
14.3413413413414	-11.5404176882951
14.3903903903905	-13.7379755688126
14.4394394394395	-14.6279599728575
14.4884884884886	-14.0887182583396
14.5375375375376	-12.1371711459239
14.5865865865867	-8.93070409382382
14.6356356356357	-4.75519476040889
14.6846846846848	-5.34404864842576E-14
14.7337337337338	4.8779615983991
14.7827827827828	9.39775952202781
14.8318318318319	13.101518936861
14.8808808808809	15.6004340356857
14.92992992993	16.6151382598347
14.978978978979	16.0062799408223
15.0280280280281	13.7920125236879
15.0770770770771	10.1503185099197
15.1261261261262	5.40553509908556
15.1751751751752	-2.40146135766312E-17
15.2242242242243	-5.54676304058262
15.2732732732733	-10.6875980903776
15.3223223223224	-14.9013223455225
15.3713713713714	-17.7451674133102
15.4204204204205	-18.9008172895679
15.4694694694695	-18.209299824217
15.5185185185186	-15.6909692154508
15.5675675675676	-11.5481981776124
15.6166166166167	-6.15005344095382
15.6656656656657	-2.17311562462923E-13
15.7147147147148	6.31060505345346
15.7637637637638	12.1589814108545
15.8128128128129	16.9520052954265
15.8618618618619	20.1859470784395
15.910910910911	21.4988890425816
15.95995995996	20.7104153005814
16.0090090090091	17.8442893191988
16.0580580580581	13.1314146174159
16.1071071071072	6.99226580377785
16.1561561561562	1.68421338625014E-13
16.2052052052053	-7.17258528819881
16.2542542542543	-13.817389471892
16.3033033033034	-19.2605301504658
16.3523523523524	-22.9302604936731
16.4014014014015	-24.4164771776333
16.4504504504505	-23.5156738031518
16.4994994994996	-20.2564853935907
16.5485485485486	-14.9027782026201
16.5975975975977	-7.93339871833917
16.6466466466467	-1.01867946117552E-13
16.6956956956958	8.13341399518477
16.7447447447448	15.6636687471899
16.7937937937939	21.8273553642896
16.8428428428429	25.9778016943166
16.891891891892	27.6523567950143
16.940940940941	26.6230374903512
16.9899899899901	22.9250697392704
17.0390390390391	16.8599251790822
17.0880880880882	8.97191266670205
17.1371371371372	4.31964099950303E-13
17.1861861861863	-9.19094528486923
17.2352352352353	-17.6931489862787
17.2842842842844	-24.6452322655875
17.3333333333334	-29.3190724631641
17.3823823823825	-31.195501168447
17.4314314314315	-30.0210188439983
17.4804804804806	-25.8394097594083
17.5295295295296	-18.9944983111965
17.5785785785787	-10.1030781230489
17.6276276276277	9.73014487952118E-14
17.6766766766768	10.339767816627
17.7257257257258	19.8948795880428
17.7747747747749	27.6981754835205
17.8238238238239	32.9341983092648
17.872872872873	35.0238655977248
17.921921921922	33.6875525200258
17.9709709709711	28.9797934379935
18.0200200200201	21.2914868413651
18.0690690690692	11.3186388497208
18.1181181181182	2.903103594533E-13
18.1671671671673	-11.5708897334026
18.2162162162163	-22.2510518715294
18.2652652652654	-30.9606983402979
18.3143143143144	-36.792066595376
18.3633633633635	-39.1035211490194
18.4124124124125	-37.5892105209036
18.4614614614616	-32.3167957921966
18.5105105105106	-23.728791560762
18.5595595595597	-12.606596900818
18.6086086086087	-1.81737740806917E-13
18.6576576576578	12.8715519315093
18.7067067067068	24.7366716597897
18.7557557557559	34.3974012102842
18.8048048048049	40.8498893973996
18.8538538538539	43.3882451405949
18.902902902903	41.6808612720643
18.951951951952	35.811030893035
19.0010010010011	26.2770756946951
19.0500500500501	13.9511508188567
19.0990990990992	6.9247072183478E-13
19.1481481481482	-14.2252002059715
19.1971971971973	-27.3195392844417
19.2462462462463	-37.9629900161433
19.2952952952954	-45.0532800411703
19.3443443443444	-47.8196599356148
19.3933933933935	-45.9058577269414
19.4424424424425	-39.4133601252173
19.4914914914916	-28.8999516278878
19.5405405405406	-15.3328126014009
19.5895895895897	1.22765299253735E-13
19.6386386386387	15.6116403161894
19.6876876876878	29.9605812088522
19.7367367367368	41.602783505066
19.7857857857859	49.3369095959126
19.8348348348349	52.3279868474361
19.883883883884	50.1968152100059
19.932932932933	43.0656058551696
19.9819819819821	31.5545373465775
20.0310310310311	16.7287202514879
20.0800800800802	4.54632580846073E-13
20.1291291291292	-17.0073907187922
20.1781781781783	-32.6145592855746
20.2272272272273	-45.2537422513665
20.2762762762764	-53.6257786218522
20.3253253253254	-56.8334485903288
20.3743743743745	-54.4770072280149
20.4234234234235	-46.7017914337072
20.4724724724726	-34.1923955203492
20.5215215215216	-18.1131514876153
20.5705705705707	-2.8929087130314E-13
20.6196196196197	18.3862360529375
20.6686686686688	35.2311610999427
20.7177177177178	48.8460207691458
20.7667667667669	57.8371017944242
20.8158158158159	61.2483135205443
20.864864864865	58.6623687383034
20.913913913914	50.249895084296
20.9629629629631	36.760843609621
21.0120120120121	19.4582311466066
21.0610610610612	9.9393772266801E-13
21.1101101101102	-19.7199711642046
21.1591591591593	-37.7564493386373
21.2082082082083	-52.305008731195
21.2572572572574	-61.8827611387683
21.3063063063064	-65.4795305987854
21.3553553553555	-62.6640539942627
21.4044044044045	-53.634069024841
21.4534534534536	-39.2045969845829
21.5025025025026	-20.7348108935058
21.5515515515517	1.32433578748941E-13
21.6006006006007	20.9793114879676
21.6496496496498	40.1346215476919
21.6986986986988	55.553790729036
21.7477477477479	65.6722406819893
21.7967967967969	69.431858965007
21.845845845846	66.3914533796628
21.894894894895	56.7772389804724
21.9439439439441	41.4676808719689
21.9929929929931	21.913486171952
22.0420420420422	6.28530662946742E-13
22.0910910910912	-22.1349321240622
22.1401401401403	-42.3100062033681
22.1891891891893	-58.5159193230358
22.2382382382384	-69.1159149808066
22.2872872872874	-73.0113540774906
22.3363363363365	-69.7555342579558
22.3853853853855	-59.6039661992586
22.4344344344346	-43.4955232923263
22.4834834834836	-22.9657030919406
22.5325325325327	6.58457779886468E-13
22.5815815815817	23.1585861310256
22.6306306306308	44.2291990132832
22.6796796796798	61.1183664858528
22.7287287287289	72.128529922997
22.7777777777779	76.1290374245376
22.8268268268269	72.6723384894536
22.875875875876	62.043427304579
22.924924924925	45.2371222678774
22.9739739739741	23.8648983362385
23.0230230230231	1.51724921381288E-13
23.0720720720722	-24.0242436068102
23.1211211211212	-45.8432269697758
23.1701701701703	-63.2944968967882
23.2192192192193	-74.6326898657837
23.2682682682684	-78.7045524270466
23.3173173173174	-75.066447238919
23.3663663663665	-64.032349592004
23.4154154154155	-46.6471684547702
23.4644644644646	-24.5876091952097
23.5135135135136	1.25099476997134E-12
23.5625625625627	24.7091879805729
23.6116116116117	47.1096187054502
23.6606606606608	64.9868953259457
23.7097097097098	76.562153334108
23.7587587587589	80.6695981369358
23.8078078078079	76.8742146045674
23.856856856857	65.5177328342545
23.905905905906	47.6880004720476
23.9549549549551	25.1144892623303
24.0040040040041	-3.99091702738892E-13
24.0530530530532	-25.1950053006826
24.1021021021022	-47.9942593851347
24.1511511511513	-66.1498811596356
24.2002002002003	-77.8647419293892
24.2492492492494	-81.9709364429946
24.2982982982984	-78.0465769871397
24.3473473473475	-66.4591945037805
24.3963963963965	-48.3312753653911
24.4454454454456	-25.4311685214319
24.4944944944946	-4.84125894307336E-13
24.5435435435437	25.4684064664765
24.5925925925927	48.4729171993617
24.6416416416418	66.7515565252232
24.6906906906908	78.5046843251719
24.7397397397399	82.572788139785
24.7887887887889	78.5512652473491
24.837837837838	66.8307936674011
24.886886886887	48.5592508517884
24.9359359359361	25.5289044843154
24.9849849849851	1.37609990072366E-12
25.0340340340342	-25.5218311798809
25.0830830830832	-48.532346157787
25.1321321321323	-66.7752598845081
25.1811811811813	-78.4642484186535
25.2302302302304	-82.4584673784824
25.2792792792794	-78.3742804667632
25.3283283283285	-66.6222185953982
25.3773773773775	-48.3655983911063
25.4264264264266	-25.4049832031796
25.4754754754756	-2.25367197624722E-12
25.5245245245247	25.353795310236
25.5735735735737	48.1708951381959
25.6226226226228	66.220332647157
25.6716716716718	77.744557702308
25.7207207207209	81.6311502930149
25.7697697697699	77.5205391167598
25.818818818819	65.8392622014659
25.867867867868	47.7556950805831
25.9169169169171	25.0628444853099
25.9659659659661	7.9322870982546E-13
26.0150150150152	-24.9689593970949
26.0640640640642	-47.3985841060289
26.1131131131133	-65.1021495744341
26.1621621621623	-76.3655393983181
26.2112112112114	-80.1137283850205
26.2602602602604	-76.0136461361677
26.3093093093095	-64.5035547185836
26.3583583583585	-46.7463755818448
26.4074074074076	-24.5119232469792
26.4564564564566	-1.62795925740292E-12
26.5055055055057	24.3779138779678
26.5545545545547	46.2366425938075
26.6036036036038	63.4514110142278
26.6526526526528	74.3650076976041
26.7017017017019	77.9477561135821
26.7507507507509	73.8948105356076
26.7997997997999	62.6515708282401
26.848848848849	45.3651600538939
26.897897897898	23.7672172186488
26.9469469469471	2.25142985278553E-13
26.9959959959961	-23.5966948547247
27.0450450450452	-44.7165401096116
27.0940940940942	-61.3127424410673
27.1431431431433	-71.7969409682344
27.1921921921923	-75.1915602180914
27.2412412412414	-71.220973057036
27.2902902902904	-60.3329748513115
27.3393393393395	-43.6490075111625
27.3883883883885	-22.8486086460065
27.4374374374376	-1.00986333725728E-12
