1,3800,5000,14500,250
20,200,1000,0
   3.91    -3.30
   4.27    -3.42
   3.66    -3.91
   3.42    -3.78
   2.93    -3.78
   2.69    -4.03
   1.83    -3.91
   1.83    -4.39
   1.10    -3.91
   1.71    -4.27
   1.46    -3.78
   0.98    -4.03
   1.46    -4.64
   0.85    -4.15
   0.61    -5.00
   0.73    -5.25
  -0.24    -5.74
   0.24    -5.98
  -0.24    -6.23
  -1.83    -6.47
  -2.20    -7.20
  -3.42    -6.96
  -5.13    -6.59
  -6.23    -5.98
  -6.59    -5.37
  -8.42    -4.39
  -9.28    -2.81
  -9.64    -0.49
  -8.79     0.98
  -7.32     1.95
  -6.84     2.08
  -6.47     2.20
  -6.10     2.69
  -6.71     3.30
  -5.37     4.03
  -5.25     4.03
  -4.03     4.76
  -3.54     4.76
  -3.17     4.39
  -2.32     4.76
  -2.44     4.52
  -2.20     4.76
  -1.95     5.13
  -1.34     4.64
  -1.10     4.76
  -0.98     5.00
  -0.85     5.25
  -1.10     6.23
  -0.85     5.13
   0.49     5.86
  -0.12     6.35
   1.22     6.23
   0.98     6.84
   2.20     6.84
   2.44     7.69
   3.42     7.81
   5.13     8.06
   6.84     7.81
   8.06     6.84
   9.40     5.62
  10.13     3.54
  11.11     2.56
  11.72     0.49
  10.74    -1.59
   9.64    -3.17
   8.06    -3.78
   7.45    -4.39
   7.20    -4.52
   6.59    -4.88
   6.10    -5.49
   5.25    -5.98
   4.52    -5.49
   4.39    -6.35
   2.56    -5.98
   2.93    -6.84
   2.20    -5.74
   2.20    -5.98
   1.83    -5.86
   0.85    -6.10
   1.46    -6.10
   0.98    -6.23
   0.61    -5.86
   0.85    -6.35
   0.00    -6.23
   0.37    -6.71
  -0.49    -7.20
  -1.10    -7.45
  -1.34    -8.18
  -2.20    -8.06
  -3.42    -9.03
  -4.64    -9.16
  -6.84    -9.52
  -8.67    -8.30
 -10.13    -7.32
 -11.23    -5.49
 -12.33    -3.91
 -12.82    -2.20
 -13.06     0.37
 -12.82     2.56
 -11.11     4.15
 -10.13     4.88
  -8.18     5.49
  -7.57     6.10
  -6.71     5.86
  -6.23     6.35
  -5.62     6.47
  -4.76     6.47
  -3.78     6.84
  -3.91     6.96
  -3.54     6.71
  -2.44     6.84
  -2.20     6.96
  -1.71     6.47
  -1.71     7.08
  -0.98     6.35
  -1.22     6.96
  -0.49     6.96
  -0.61     7.32
  -0.12     7.57
   0.00     7.93
   0.73     7.93
   0.98     8.79
   1.71     9.40
   2.81     9.77
   4.03    10.50
   5.62    10.74
   7.20    11.23
   9.89    10.38
  12.33     9.40
  14.28     6.35
  15.26     3.91
  15.50     1.46
  15.01    -0.49
  14.77    -2.93
  13.43    -5.25
  11.47    -6.10
   9.89    -7.08
   9.16    -6.59
   7.57    -6.96
   7.32    -7.32
   7.20    -7.69
   5.98    -7.93
   5.00    -8.30
   4.52    -8.30
   4.27    -8.30
   3.42    -8.30
   2.56    -8.67
   2.20    -9.16
   1.46    -8.91
   1.10    -8.30
   1.22    -8.42
   0.85    -8.42
   0.37    -9.03
   0.61    -9.40
  -0.37    -9.40
  -0.73   -10.25
  -1.59   -10.74
  -1.95   -11.11
  -3.42   -11.60
  -4.52   -12.21
  -6.23   -13.18
  -8.54   -13.55
 -11.11   -13.06
 -14.53   -11.72
 -17.94    -8.91
 -19.29    -5.62
 -19.04    -1.83
 -18.19     1.10
 -17.46     3.66
 -15.87     5.49
 -14.04     7.20
 -12.45     8.54
 -10.62     8.54
  -9.52     8.18
  -8.79     8.30
  -8.67     8.67
  -7.93     9.16
  -7.08     9.77
  -6.71     9.64
  -5.98    10.38
  -4.88    10.86
  -3.78    11.35
  -3.05    11.35
  -1.59    11.60
  -1.71    11.35
  -0.73    11.47
  -0.85    11.72
  -0.37    11.47
   0.00    12.08
   0.85    11.96
   1.59    12.45
   1.95    13.43
   3.17    14.16
   4.52    14.53
   5.86    15.26
   8.30    16.36
  11.11    17.46
  14.53    16.97
  18.31    15.63
  22.22    12.45
  24.78     8.30
  25.63     3.91
  24.90    -1.34
  23.44    -5.25
  21.61    -7.57
  18.80    -9.16
  16.60   -10.62
  14.40   -11.47
  12.57   -11.72
  11.47   -11.11
  10.62   -11.47
  10.50   -12.08
   9.16   -13.18
   9.03   -13.43
   8.18   -14.04
   7.32   -14.65
   5.74   -15.26
   4.27   -15.99
   3.66   -16.36
   2.20   -15.99
   0.49   -15.26
   0.12   -15.50
  -0.85   -15.99
  -1.46   -15.87
  -1.95   -16.48
  -3.05   -16.85
  -3.91   -17.46
  -5.00   -18.31
  -6.59   -19.17
  -8.79   -19.53
 -11.60   -20.63
 -15.01   -21.12
 -19.04   -21.48
 -23.93   -19.53
 -29.42   -15.63
 -33.08   -10.62
 -34.18    -4.15
 -34.18     1.95
 -31.86     7.45
 -28.20    10.99
 -24.78    13.79
 -21.85    15.87
 -18.68    16.11
 -16.24    15.99
 -13.79    16.24
 -13.18    15.87
 -12.70    16.60
 -11.84    16.85
 -11.35    17.58
  -9.89    18.80
  -8.67    19.65
  -7.08    20.63
  -5.86    21.73
  -3.78    21.85
  -2.20    21.61
  -0.24    21.61
   0.49    21.12
   1.71    21.73
   3.05    22.22
   4.03    22.71
   6.23    23.56
   7.93    24.17
   9.28    24.54
  12.21    25.27
  14.77    26.12
  17.94    27.22
  22.22    27.22
  28.20    26.37
  34.42    24.17
  40.65    19.29
  45.29    12.33
  47.85     3.54
  46.75    -5.86
  44.07   -12.57
  39.31   -18.19
  34.18   -21.97
  29.42   -23.56
  24.66   -25.27
  21.24   -25.27
  18.31   -25.51
  16.24   -24.90
  14.77   -23.56
  14.40   -24.54
  13.06   -25.39
  12.21   -26.49
  10.38   -27.47
   8.79   -29.17
   6.59   -29.91
   3.91   -31.01
   1.59   -31.74
  -0.49   -32.35
  -2.93   -32.10
  -5.00   -32.59
  -6.96   -33.20
  -9.40   -33.57
 -12.45   -34.18
 -15.63   -34.18
 -18.92   -34.55
 -22.58   -35.16
 -27.71   -34.91
 -32.59   -33.94
 -38.57   -32.96
 -44.92   -30.27
 -52.00   -26.37
 -59.08   -20.02
 -65.43    -9.64
 -67.14     1.95
 -65.67    15.14
 -59.81    25.63
 -52.49    32.23
 -45.04    36.62
 -37.23    39.06
 -30.76    40.28
 -25.15    40.04
 -21.12    39.92
 -17.70    38.94
 -15.14    37.23
 -13.67    36.99
 -12.70    37.11
 -11.72    38.94
  -9.40    40.77
  -7.20    42.60
  -3.78    43.58
  -0.98    44.68
   2.93    45.65
   6.10    46.75
  10.13    47.36
  14.04    47.49
  18.07    47.73
  23.07    47.97
  27.95    48.10
  33.57    47.85
  39.92    46.39
  46.51    43.70
  52.37    39.06
  57.37    35.64
  63.11    32.59
  70.68    28.08
  79.35    20.75
  86.79     9.16
  91.92    -4.88
  91.67   -21.85
  87.28   -36.87
  78.13   -50.42
  65.92   -59.81
  53.71   -65.55
  41.75   -67.50
  31.49   -66.65
  23.56   -65.31
  16.11   -62.62
  11.11   -60.30
   8.42   -57.13
   6.23   -55.54
   5.13   -55.05
   3.30   -56.76
   0.98   -58.84
  -3.91   -60.79
  -8.42   -62.01
 -14.04   -61.77
 -18.92   -62.01
 -24.17   -61.77
 -29.17   -61.77
 -35.52   -61.77
 -41.63   -60.67
 -47.97   -59.08
 -55.18   -56.88
 -62.50   -54.20
 -70.92   -50.29
 -80.08   -46.02
 -89.36   -37.96
 -97.41   -27.22
-102.42   -14.28
-103.88    -1.71
-104.98     7.08
-109.13    16.36
-115.36    30.76
-117.07    52.73
-108.89    78.25
 -89.48    98.75
 -65.31   108.40
 -44.56   109.38
 -26.86   106.08
 -13.43   101.07
  -2.32    94.73
   5.49    88.26
  10.62    81.54
  13.55    76.42
  14.53    72.63
  15.63    71.41
  17.46    71.78
  20.87    74.10
  26.98    75.93
  33.81    76.54
  41.50    75.20
