The data in this file is calculated from the data in sunspot.dat
Year	 	Mean
1749	80.925
1750	83.39167
1751	47.65833
1752	47.8
1753	30.675
1754	12.21667
1755	9.56667
1756	10.19167
1757	32.425
1758	47.6
1759	53.96667
1760	62.85833
1761	85.85
1762	61.15
1763	45.11667
1764	36.35
1765	20.90833
1766	11.40833
1767	37.825
1768	69.84167
1769	106.09167
1770	100.8
1771	81.58333
1772	66.49167
1773	34.775
1774	30.61667
1775	7.00833
1776	19.81667
1777	92.5
1778	154.36667
1779	125.925
1780	84.8
1781	68.09167
1782	38.45833
1783	22.8
1784	10.16667
1785	24.1
1786	82.86667
1787	132.025
1788	130.90833
1789	118.10833
1790	89.89167
1791	66.58333
1792	60.04167
1793	46.9
1794	41
1795	21.26667
1796	16.01667
1797	6.39167
1798	4.06667
1799	6.75833
1800	14.475
1801	34
1802	45.03333
1803	43.05
1804	47.46667
1805	42.24167
1806	28.10833
1807	10.05
1808	8.14167
1809	2.53333
1810	0
1811	1.41667
1812	4.95
1813	12.19167
1814	13.93333
1815	35.4
1816	45.80833
1817	41.05833
1818	30.05
1819	23.96667
1820	15.61667
1821	6.6
1822	4
1823	1.79167
1824	8.55
1825	16.6
1826	36.275
1827	49.56667
1828	64.16667
1829	66.95833
1830	70.91667
1831	47.81667
1832	27.54167
1833	8.525
1834	13.24167
1835	56.85833
1836	121.45833
1837	138.30833
1838	103.15
1839	85.675
1840	64.65
1841	36.73333
1842	24.19167
1843	10.73333
1844	14.975
1845	40.06667
1846	61.50833
1847	98.43333
1848	124.7
1849	96.33333
1850	66.61667
1851	64.50833
1852	54.125
1853	39.025
1854	20.58333
1855	6.69167
1856	4.31667
1857	22.725
1858	54.80833
1859	93.83333
1860	95.79167
1861	77.18333
1862	59.1
1863	44.01667
1864	46.95
1865	30.475
1866	16.29167
1867	7.275
1868	37.59167
1869	73.99167
1870	138.95833
1871	111.21667
1872	101.59167
1873	66.23333
1874	44.65
1875	17.01667
1876	11.26667
1877	12.40833
1878	3.43333
1879	6
1880	32.24167
1881	54.30833
1882	59.60833
1883	63.63333
1884	63.50833
1885	51.95833
1886	25.425
1887	13.05
1888	6.75
1889	6.21667
1890	7.05
1891	35.625
1892	72.94167
1893	85.08333
1894	78.00833
1895	63.96667
1896	41.80833
1897	26.24167
1898	26.71667
1899	12.10833
1900	9.45833
1901	2.74167
1902	5.05
1903	24.38333
1904	41.95
1905	63.46667
1906	53.85833
1907	62.03333
1908	48.54167
1909	43.88333
1910	18.58333
1911	5.7
1912	3.59167
1913	1.44167
1914	9.59167
1915	47.36667
1916	57.06667
1917	103.89167
1918	80.575
1919	63.60833
1920	37.64167
1921	26.13333
1922	14.24167
1923	5.775
1924	16.71667
1925	44.30833
1926	63.88333
1927	69.04167
1928	77.8
1929	64.85833
1930	35.725
1931	21.225
1932	11.14167
1933	5.65833
1934	8.71667
1935	36.03333
1936	79.73333
1937	114.4
1938	109.55
1939	88.75
1940	67.78333
1941	47.48333
1942	30.6
1943	16.325
1944	9.59167
1945	33.09167
1946	92.50833
1947	151.50833
1948	136.2
1949	135.11667
1950	83.925
1951	69.425
1952	31.40833
1953	13.85
1954	4.40833
1955	37.95
1956	141.70833
1957	189.85
1958	184.59167
1959	158.75
1960	112.275
1961	53.88333
1962	37.6
1963	27.89167
1964	10.2
1965	15.05833
1966	46.875
1967	93.66667
1968	105.89167
1969	105.55833
1970	104.69167
1971	66.65
1972	68.93333
1973	37.98333
1974	34.40833
1975	15.45833
1976	12.55
1977	27.48333
1978	92.65833
1979	155.275
1980	154.65
1981	140.45
1982	116.29167
1983	66.63333
1984	45.85
1985	17.94167
1986	13.4
1987	29.225
1988	100
1989	157.79167
1990	142.29167
1991	145.775
1992	94.48333
1993	54.73333
1994	29.86667
1995	17.5
1996	8.625
1997	21.56667
1998	64.20833
1999	93.175
2000	119.53333
2001	110.925
2002	104.09167
2003	63.56667
2004	40.44167
