Channel	Signal	Response
1	0.3439	0.0007
2	0.5552	0.0015
3	1.0563	0.0031
4	0.9792	0.0060
5	1.3847	0.0111
6	1.5228	0.0198
7	1.7604	0.0341
8	1.9665	0.0561
9	2.1246	0.0889
10	2.5617	0.1353
11	2.3214	0.1979
12	2.4792	0.2780
13	3.0257	0.3753
14	2.9075	0.4868
15	3.1370	0.6065
16	3.4461	0.7262
17	3.2192	0.8353
18	3.4166	0.9231
19	3.4608	0.9802
20	3.6449	1.0000
21	3.4914	0.9802
22	3.7651	0.9231
23	3.8204	0.8353
24	3.9668	0.7262
25	3.7854	0.6065
26	4.0666	0.4868
27	4.0288	0.3753
28	3.8695	0.2780
29	4.1785	0.1979
30	4.0383	0.1353
31	4.2647	0.0889
32	3.9335	0.0561
33	4.0999	0.0341
34	4.0228	0.0198
35	4.2427	0.0111
36	4.4151	0.0060
37	4.2620	0.0031
38	4.1929	0.0015
39	4.0036	0.0007
40	4.0790	0.0003
41	3.9978	0.0001
42	4.1269	0.0001
43	4.1833	0.0000
44	4.2209	0.0000
45	4.1823	0.0000
46	3.9646	0.0000
47	3.8704	0.0000
48	4.1314	0.0000
49	3.7475	0.0000
50	3.9051	0.0000
51	3.7251	
52	3.6311	
53	3.4972	
54	3.3646	
55	3.4806	
56	3.3885	
57	3.3483	
58	3.1909	
59	3.5507	
60	3.2859	
61	3.1922	
62	2.9648	
63	2.9203	
64	2.7986	
65	3.0880
66	3.1009
67	2.9394
68	2.6500
69	2.6883
70	2.4660
71	2.7049
72	2.3725
73	2.5952
74	2.1493
75	2.5175
76	2.4780
77	2.3411
78	2.2163
79	1.8725
80	2.0107
81	2.1298
82	1.9581
83	1.9928
84	1.9080
85	1.7237
86	1.4207
87	1.6158
88	1.7622
89	1.2386
90	1.3845
91	1.3989
92	1.4602
93	1.0826
94	1.3048
95	1.1377
96	1.0922
97	1.0649
98	0.8535
99	0.8817
100	1.1205
101	1.1194
102	0.7907
103	0.6518
104	0.7957
105	0.5815
106	0.5024
107	0.6573
108	0.7184
109	0.3883
110	0.6337
111	0.5169
112	0.5550
113	0.5081
114	0.4682
115	0.4498
116	0.4071
117	0.4192
118	0.3870
119	0.2090
120	0.1637
121	0.0737
122	0.4547
123	0.0822
124	0.3901
125	0.2953
126	-0.0823
127	0.2485
128	-0.1167
129	0.2762
130	-0.0243
131	0.1453
132	0.2151
133	-0.1436
134	0.0957
135	0.0977
136	0.1934
137	-0.0431
138	-0.0758
139	-0.0633
140	-0.0070
141	-0.0638
142	-0.0933
143	0.1224
144	-0.2032
145	-0.1232
146	-0.2980
147	-0.0927
148	-0.2422
149	-0.0647
150	-0.0685
151	-0.2001
152	0.0433
153	-0.2722
154	-0.0384
155	-0.2082
156	-0.2772
157	0.1413
158	0.0110
159	0.0981
160	-0.1325
161	-0.1704
162	0.1143
163	-0.1525
164	-0.1309
165	-0.2681
166	0.1315
167	-0.1788
168	0.0523
169	-0.3099
170	-0.1523
171	-0.2619
172	-0.2176
173	-0.0834
174	-0.2734
175	0.1428
176	-0.2746
177	0.1431
178	0.1777
179	-0.0764
180	0.0980
181	0.0703
182	-0.1402
183	-0.1052
184	0.0801
185	0.0937
186	-0.1632
187	0.1758
188	0.1193
189	-0.1190
190	0.2595
191	-0.1518
192	-0.0301
193	0.1091
194	-0.0594
195	0.1800
196	0.1162
197	-0.0294
198	-0.0548
199	0.0787
200	0.0725
201	0.2600
202	0.1584
203	0.1715
204	0.2172
205	-0.0291
206	0.3310
207	0.3641
208	0.1125
209	0.0357
210	0.0372
211	0.3856
212	-0.0055
213	0.1866
214	0.3566
215	0.0232
216	0.0768
217	0.3939
218	0.1816
219	-0.0436
220	0.0377
221	0.1988
222	0.2603
223	0.3303
224	-0.0372
225	0.0388
226	0.4500
227	0.0668
228	0.0457
229	0.1067
230	0.2248
231	0.0973
232	0.1132
233	0.2835
234	-0.0104
235	0.2663
236	0.0389
237	0.1992
238	0.1198
239	0.2341
