X	Y
3.87587518387719	8.16937076671514
7.04583959685933	8.82913041759179
3.6863203539365	9.20129765055798
3.07809384057448	9.67620275238678
3.53546229190363	11.2101667726279
4.00811535558518	8.15902828448101
4.03233653071966	9.89547994732914
5.30896361423741	6.89214152223049
4.65902597265217	11.2218965363829
6.01574841645126	10.9126315364698
3.524488486308	8.31149222580348
6.38619613172634	9.95064950482335
2.38563432757552	8.99196523121794
6.5170585250855	13.7038646215638
4.57947618752457	13.9522314415612
5.28892935251878	10.8897252889319
1.59579493737578	12.5820415204852
2.80017181871028	9.78611037871138
7.03545633937696	11.5540675449226
8.51460853668244	9.50412260782764
4.52341367907924	8.32970891630855
6.04556709858838	12.2820965747248
8.08521878017427	10.5826857616645
8.07206633646447	8.09386820497862
1.76951293856928	11.9593122511581
3.17942916920099	10.9906039630905
4.2770730867024	10.4556559281603
7.42861632039403	10.2465505531941
2.63099271972992	8.96222193723279
4.49331451847684	10.3220019095767
7.2011740567346	11.6932874175782
5.11433153288533	7.96863974837397
5.78165757896712	7.7802392152989
4.44191639771095	11.6213530741636
6.36556481966146	10.6425385186722
6.60861801990133	10.2010709229133
4.14992613243492	8.86802762074975
8.11284272332202	8.36384520575088
6.02311643854355	11.2840386988773
3.89878679932094	9.54910221351503
6.04502698802345	8.06654697237377
4.07292332516415	10.7867334882351
4.73139289306912	9.00152551416324
6.0602270466269	11.6252963707627
3.19114400694195	11.9511899126866
4.4013479740952	9.97472342827909
2.97106733466703	10.3790246688529
3.81252886328506	10.0475775769117
6.60425385350388	10.5492486848172
2.43366325306819	10.9745325374531
4.03341552179695	8.75746810657935
4.9507177651262	11.513526930142
2.44298663949314	10.233217687545
5.44842787987922	8.04120017857549
1.50352470559718	8.5987636727989
5.34596028261793	10.5351638212143
5.73761863786598	8.16233566661893
2.80022021574582	8.60918407328979
4.15957632370363	8.5767129457631
6.02937098767447	12.2413068478686
4.52114873519102	10.6838874712724
1.78257206230337	11.3571095522907
5.07054783538353	9.22788734671485
5.49011872387133	10.3753357650053
5.11009126122296	10.4766945881088
5.75072289430117	10.5316751756256
5.73241563579976	8.5161096940257
7.2508490355015	11.5187275856005
3.18170478044712	11.9808951709208
1.90584413406728	10.1104089580664
6.41342807751233	8.42868581917545
4.43152612779901	11.3149807916581
2.89631064814009	8.0103037189102
6.92575102475527	9.30641091086276
4.12098948954822	11.1263657312542
6.55664686412208	10.4535679199686
5.65335668845882	12.5809296203383
7.51561612264681	10.1779613932145
5.77413157493852	11.8148380364698
6.11860134638807	11.3297605272418
3.91975903956611	8.70926029824253
3.96902025804164	9.23939836779554
7.79089449363593	10.386140743742
4.39551765377364	9.73289286287679
5.28434642486472	7.11496511241019
2.16536533796715	10.76925133084
6.00695467962565	8.60126540332822
4.77672826395047	8.04033662327594
5.74973314696807	11.4924895938411
4.57545868925761	7.50637731394779
3.1199794175729	8.70716771319009
7.91123362930886	6.37124463826283
5.30555444463808	12.0185036868355
1.41216132133485	10.1394657789282
5.36561745289792	9.05053900506678
3.99047795826737	11.2172034667373
5.03146935935077	10.046804057974
7.58903142969351	9.74850704663954
4.26423047479053	10.6662101219034
7.92065881899927	8.98928207381738
5.63304705020314	8.5498694368171
3.09983428882106	9.10726880771515
8.34322705398099	9.47564012851476
6.07895705604908	10.7122905995505
6.1384498617806	10.4731665781008
2.46534554836881	8.28748895634226
6.47905956825693	13.1152041356256
6.00543647233039	11.0459710793502
3.40893643456187	10.7226917278253
6.3767467376143	10.8620344720596
5.89639710215256	8.23247156373846
5.85669740842487	9.90148898500575
6.14996005892492	9.72469629692318
3.76994604358716	10.5771322790403
2.73649081273589	9.81440928088585
3.71553052192688	10.4879925573686
2.4579396108027	10.8027950578319
4.32159951456379	10.9656824672425
6.45779590158297	10.3392416486906
5.1433858251529	6.39270951992174
5.54502687690296	10.6441777967325
6.36798247142405	11.5600203207695
3.6122394866745	12.0653283240615
4.43595027701637	8.37663501266137
5.493073848654	8.40279871363673
7.26832517956929	9.39280720477842
5.27777476937479	9.18604777067232
1.33119021523491	11.6123697598562
6.22469952037432	10.395591841333
3.19275468345817	11.099294593911
6.85018812026832	9.90514320561089
4.45053536833795	8.4050531454873
7.56287518208551	6.84874955369567
6.21085591549016	9.18190716373629
5.2755680331207	7.67886387596462
3.36237972180402	11.0987684727465
3.62647243727083	10.5270112207166
1.45061394749423	10.9250109838314
0.914377834702026	9.97457123561444
2.12606134697956	8.91938355214138
3.34048096296479	9.10822277699205
5.39097559719505	9.82581987699537
5.37700744744868	8.92041439524409
3.57410773245524	7.97562412684872
3.24583430823078	11.5447603504118
7.10488845396497	11.378366166039
5.27067689006367	9.22397021862649
4.30673399922952	10.9346916076661
4.23481619336085	9.61149073453355
5.77613590691932	12.1802433245218
2.11684416047642	10.6372798225172
5.37220081636711	10.512341520215
5.95187126896181	8.8536713066046
7.41159990367608	10.2219866994611
