--	600.000000000000	602.000000000000	604.000000000000	606.000000000000	608.000000000000	610.000000000000	612.000000000000	614.000000000000	616.000000000000	618.000000000000	620.000000000000	622.000000000000	624.000000000000	626.000000000000	628.000000000000	630.000000000000	632.000000000000	634.000000000000	636.000000000000	638.000000000000	640.000000000000	642.000000000000	644.000000000000	646.000000000000	648.000000000000	650.000000000000	652.000000000000	654.000000000000	656.000000000000	658.000000000000	660.000000000000	662.000000000000	664.000000000000	666.000000000000	668.000000000000	670.000000000000	672.000000000000	674.000000000000	676.000000000000	678.000000000000	680.000000000000	682.000000000000	684.000000000000	686.000000000000	688.000000000000	690.000000000000	692.000000000000	694.000000000000	696.000000000000	698.000000000000	700.000000000000	702.000000000000	704.000000000000	706.000000000000	708.000000000000	710.000000000000	712.000000000000	714.000000000000	716.000000000000	718.000000000000	720.000000000000	722.000000000000	724.000000000000
1.00000000000000	-15.48902	13.47172	4.93846	-6.43204	16.19171	8.66454	-8.44519	3.39197	4.73254	-8.30718	-0.90195	-17.22273	4.76366	8.89868	-9.17802	-6.96262	2.4143	-5.92447	8.14604	-4.95281	0.3744	3.30193	0.36029	-2.12244	5.20931	2.39177	2.3496	-8.26351	5.51479	2.54694	-1.5643	-3.68827	4.81748	-2.95056	-5.49123	-5.36369	4.6925	-3.77703	-4.75951	-8.38427	-3.5157	-5.67411	6.30979	-5.2664	1.18687	0.94414	-5.64992	-0.93895	2.57774	-2.3319	0.92761	0.68944	-1.1381	-2.70347	-0.66623	0.65678	-3.02819	2.77845	-2.741	3.12723	8.46259	0	-4.22405
2.00000000000000	-12.04702	0.56132	-13.71795	-16.6161	-15.14708	-4.58711	-9.43874	-2.42283	-4.73254	-13.38379	-4.9607	-4.41608	-5.19672	-6.77995	-2.92028	-5.73392	-12.87628	-7.50433	-5.8186	0.38099	1.87199	-7.33762	-1.80143	1.06122	2.08372	0.34168	0	-1.6527	-0.3244	1.59184	1.87716	-5.83976	-0.30109	5.90112	-0.57802	-5.64599	-5.24456	0.53958	0.52883	-3.40611	0.50224	1.7269	0.97074	3.11196	-5.22224	1.18018	-2.11872	-2.11264	-3.28076	-1.39914	-3.24663	-2.29814	3.18669	0.90116	-3.10907	-3.94068	-1.51409	-4.06082	-5.27116	-1.87634	0.61921	4.48357	-5.22978
3.00000000000000	-11.47335	-12.34907	-10.97436	14.47209	-0.52231	-10.70325	-2.98066	-12.11416	-13.25111	-5.07661	-0.45097	-2.20804	-10.39343	-9.74618	6.25774	-5.73392	-5.23099	3.94965	-3.10325	-9.52464	-11.98076	-14.67524	-8.28656	-18.39451	-5.90388	-3.07514	-5.03486	-9.58567	-6.81239	-2.22858	2.81575	-0.30736	-9.63496	-4.13078	-0.57802	-1.4115	-1.38015	-4.3166	-3.70184	1.83406	0	-1.4802	-6.79516	-2.6332	1.18687	-1.41622	3.29578	4.22527	-0.93736	0.69957	-6.26135	0.45963	-3.41431	-4.73107	-7.77267	-4.59746	-3.89338	-0.64118	-4.21693	-3.75268	-5.57293	1.01899	-0.60344
4.00000000000000	-13.19435	-8.98115	-2.19487	-13.40008	16.71402	-2.03872	-7.94841	0	-9.93833	-19.84493	-6.31362	-7.06573	-6.06284	-7.2037	-13.76704	-5.32436	0	-7.50433	-1.55163	-9.52464	-12.35515	-5.50321	-3.96314	-9.90474	-8.3349	5.80859	-2.01394	-6.94135	7.46119	-9.86941	-6.57008	-6.45447	-12.64588	-6.78628	-10.11543	-6.49288	-4.14044	3.23745	-2.37976	-7.33624	-8.287	-13.07512	-8.25127	-3.11196	-2.8485	-3.54054	-2.35413	-2.81685	0.93736	-3.96423	-1.39141	-7.12424	-10.0153	-4.50578	-4.44152	0.65678	-4.32598	3.63336	-2.53016	-3.75268	3.71529	-0.8152	-5.63207
5.00000000000000	-9.17868	5.05189	-11.52308	-16.0801	-5.22313	-16.30972	-19.87104	-18.41353	-12.30461	-2.30755	-0.45097	-15.01468	-6.06284	-4.23747	-9.59521	-4.91479	-10.86436	-4.73958	-9.30976	-1.52394	-2.62079	-5.87009	-4.32342	3.89115	-1.04186	-9.90877	-5.03486	-5.28864	-5.19039	6.68573	-2.19003	1.53678	-9.33386	-0.59011	-6.06926	-3.10529	-6.34868	10.7915	-2.11534	-2.88209	-1.25561	0.4934	-1.69879	-0.47876	-9.49499	0.94414	-6.35616	-4.46001	-2.3434	0.23319	-7.42086	-0.91926	-2.95906	-0.45058	1.33246	0	0.8652	-5.34318	-8.01216	0.41696	0.61921	-0.8152	-5.22978
6.00000000000000	-12.04702	-10.66511	-17.55897	0	-12.53552	-4.58711	4.47098	-12.11416	-6.1523	-9.2302	-10.82334	-2.64965	-5.62978	-9.32243	-2.5031	0	-5.63337	-5.52951	6.20651	-2.6669	-6.36478	-12.47395	-7.56599	-14.14963	-6.25117	-5.46691	-5.03486	-4.29702	-6.81239	-11.46125	0.93858	-7.99125	-8.12949	-3.24561	-6.35827	2.54069	-3.31236	-2.42809	1.05767	-3.40611	-2.76233	-5.42741	-6.55248	-2.15443	1.66162	-1.41622	0.47083	2.58211	-3.51509	0.69957	-0.2319	-2.06833	-5.23527	-9.01157	-2.22076	-2.18927	-2.59559	-1.92355	-5.48201	-1.25089	-5.16012	-0.4076	-1.40802
7.00000000000000	-14.34169	-11.22643	7.13333	0.536	2.61157	-4.58711	-13.41295	3.39197	-9.46508	-15.69134	-13.98015	-12.80664	1.73224	-0.42375	-8.34366	-6.55305	-8.45006	-17.37846	-2.32744	-19.04929	-4.11838	-0.36688	2.16171	-3.89115	-9.02947	-1.36673	-3.35657	-14.54377	-3.89279	-4.13878	-9.38582	-3.07356	-6.02185	-8.85167	-8.67037	-4.51679	5.24456	0	-5.28835	-3.1441	-5.02243	-9.86802	0.72805	-1.43629	0	-6.84505	-1.88331	-0.23474	3.74943	-2.09871	-3.24663	-1.37889	-6.37337	-3.60463	-1.33246	1.97034	-0.8652	3.20591	0	-2.71027	0	-3.26078	-5.63207
8.00000000000000	-5.16301	6.17454	-25.24102	-6.43204	-11.49089	-12.23229	-10.92907	-14.537	-8.51857	2.30755	-15.78404	-11.48182	-4.3306	-3.81372	-13.34985	-4.91479	1.20715	1.57986	-15.90417	1.14296	3.74399	-1.8344	-3.96314	-11.67344	2.08372	-4.78354	-7.0488	-5.28864	-4.86599	2.22858	-1.87716	1.84413	1.20437	1.47528	-4.91321	-5.36369	-1.38015	3.77703	-2.37976	0.52402	-3.01346	-4.19391	1.21342	7.18145	-6.88386	-1.41622	-3.29578	-4.92948	-1.64038	0	-2.31902	-5.97517	-2.04858	3.82992	0.22208	1.75141	-1.73039	-4.48827	3.1627	-0.41696	1.03202	-0.2038	-3.41947
9.00000000000000	-13.76802	-12.9104	1.09744	12.32808	-11.49089	-10.70325	-3.97421	-0.96913	2.83952	6.92265	5.41167	3.53287	-9.09426	-7.2037	0.41718	9.01045	5.23099	-5.92447	6.20651	0.38099	-0.3744	1.46752	-2.16171	-7.42855	-2.7783	1.70841	3.02091	-5.61918	-1.9464	-7.00409	-3.75433	-1.53678	0.30109	-6.19617	-0.86704	-3.95219	2.7603	0.53958	2.11534	-3.40611	5.77579	0.4934	-0.24268	-2.15443	0.71212	2.5964	-0.94165	0.46947	-3.98377	2.79828	-5.79755	-2.06833	-2.73144	-8.56099	1.77661	-5.47317	-0.6489	1.28236	-0.42169	2.29331	-1.23843	-2.44559	2.41374
