1400	1413
1399.2	1345
1398.4	1321
1397.6	1295
1396.8	1396
1396	1312
1395.2	1360
1394.4	1295
1393.6	1369
1392.8	1290
1392	1315
1391.2	1260
1390.4	1322
1389.6	1287
1388.8	1315
1388	1317
1387.2	1304
1386.4	1281
1385.6	1255
1384.8	1329
1384	1267
1383.2	1325
1382.4	1282
1381.6	1254
1380.8	1281
1380	1246
1379.2	1268
1378.4	1314
1377.6	1297
1376.8	1319
1376	1279
1375.2	1234
1374.4	1229
1373.6	1314
1372.8	1259
1372	1221
1371.2	1263
1370.4	1218
1369.6	1257
1368.8	1260
1368	1281
1367.2	1205
1366.4	1258
1365.6	1257
1364.8	1216
1364	1258
1363.2	1268
1362.4	1212
1361.6	1320
1360.8	1186
1360	1194
1359.2	1239
1358.4	1241
1357.6	1232
1356.8	1173
1356	1191
1355.2	1185
1354.4	1235
1353.6	1207
1352.8	1197
1352	1181
1351.2	1207
1350.4	1245
1349.6	1177
1348.8	1194
1348	1220
1347.2	1193
1346.4	1221
1345.6	1174
1344.8	1222
1344	1255
1343.2	1157
1342.4	1229
1341.6	1192
1340.8	1286
1340	1220
1339.2	1196
1338.4	1179
1337.6	1177
1336.8	1116
1336	1163
1335.2	1141
1334.4	1244
1333.6	1169
1332.8	1172
1332	1160
1331.2	1181
1330.4	1169
1329.6	1155
1328.8	1140
1328	1203
1327.2	1166
1326.4	1147
1325.6	1069
1324.8	1149
1324	1183
1323.2	1229
1322.4	1134
1321.6	1155
1320.8	1087
1320	1135
1319.2	1111
1318.4	1134
1317.6	1120
1316.8	1125
1316	1089
1315.2	1146
1314.4	1118
1313.6	1111
1312.8	1164
1312	1113
1311.2	1120
1310.4	1068
1309.6	1120
1308.8	1077
1308	1071
1307.2	1072
1306.4	1185
1305.6	1145
1304.8	1126
1304	1129
1303.2	1132
1302.4	1113
1301.6	1119
1300.8	1121
1300	1106
1299.2	1056
1298.4	1105
1297.6	1083
1296.8	1120
1296	1088
1295.2	1095
1294.4	1070
1293.6	1079
1292.8	1037
1292	1056
1291.2	1052
1290.4	1016
1289.6	1095
1288.8	1050
1288	1093
1287.2	1103
1286.4	1114
1285.6	1057
1284.8	1082
1284	1108
1283.2	1066
1282.4	1109
1281.6	1114
1280.8	1100
1280	1059
1279.2	1141
1278.4	1085
1277.6	1043
1276.8	1049
1276	1005
1275.2	1025
1274.4	1049
1273.6	1085
1272.8	1064
1272	1054
1271.2	1111
1270.4	1099
1269.6	1031
1268.8	1023
1268	1077
1267.2	1085
1266.4	1059
1265.6	1081
1264.8	1077
1264	1062
1263.2	1075
1262.4	1040
1261.6	1089
1260.8	1084
1260	1108
1259.2	1050
1258.4	1075
1257.6	1056
1256.8	1095
1256	1038
1255.2	1032
1254.4	1075
1253.6	1137
1252.8	1115
1252	1069
1251.2	1063
1250.4	1063
1249.6	1117
1248.8	1028
1248	1106
1247.2	1085
1246.4	1140
1245.6	1107
1244.8	1066
1244	1038
1243.2	1112
1242.4	1060
1241.6	1100
1240.8	1162
1240	1138
1239.2	1074
1238.4	1079
1237.6	1047
1236.8	1101
1236	1059
1235.2	1068
1234.4	1078
1233.6	1074
1232.8	1059
1232	1086
1231.2	1061
1230.4	1096
1229.6	1109
1228.8	1138
1228	1095
1227.2	1103
1226.4	1047
1225.6	1115
1224.8	1089
1224	1085
1223.2	1066
1222.4	1032
1221.6	1059
1220.8	1042
1220	1023
1219.2	1062
1218.4	986
1217.6	962
1216.8	970
1216	974
1215.2	932
1214.4	925
1213.6	935
1212.8	926
1212	1000
1211.2	906
1210.4	901
1209.6	896
1208.8	893
1208	884
1207.2	850
1206.4	963
1205.6	875
1204.8	863
1204	814
1203.2	901
1202.4	814
1201.6	820
1200.8	828
1200	885
1199.2	838
1198.4	821
1197.6	811
1196.8	874
1196	806
1195.2	844
1194.4	846
1193.6	827
1192.8	827
1192	843
1191.2	876
1190.4	863
1189.6	884
1188.8	898
